Employee ID,Burn Rate
fffe33003300380034003100,0.28
fffe33003100310037003500,0.96
fffe31003300310034003900,0.46
fffe31003700350030003200,0.37
fffe3500370032003900,0.57
fffe32003900390036003400,0.31
fffe31003600310032003000,0.25
fffe31003400360034003700,0.54
fffe3900300032003900,0.42
fffe32003900370034003100,0.4
fffe3800310030003900,0.9
fffe3500300034003600,0.39
fffe31003300310039003600,0.57
fffe33003400350037003400,0.9
fffe3400360032003200,0.0
fffe31003500370038003300,0.66
fffe31003400310031003600,0.77
fffe3300300030003800,0.59
fffe3300330031003900,0.79
fffe32003800390034003700,0.54
fffe31003900320038003200,0.54
fffe31003200350030003900,0.41
fffe31003600370034003100,0.37
fffe31003400360037003200,0.74
fffe350037003900,0.28
fffe3600350038003600,0.67
fffe31003200310032003000,0.44
fffe3300370036003300,0.77
fffe33003100350035003200,0.21
fffe3300300038003200,0.09
fffe32003400350039003000,0.54
fffe32003900320032003500,0.19
fffe32003900350033003600,0.68
fffe32003200390030003100,0.72
fffe31003300380035003000,0.42
fffe31003000310039003700,0.42
fffe32003600310037003500,0.23
fffe32003600380035003300,0.71
fffe33003300320033003400,0.37
fffe31003000340035003100,0.49
fffe31003400310038003100,0.75
fffe370037003500,0.46
fffe3200370033003800,0.03
fffe31003900310036003900,0.76
fffe32003400300038003200,0.19
fffe31003800330037003600,0.44
fffe32003400330034003900,0.34
fffe31003500380031003500,0.13
fffe32003500350039003700,0.38
fffe32003000350032003600,0.42
fffe31003900350037003900,0.22
fffe32003800390035003300,0.19
fffe32003600340031003700,0.38
fffe32003300320030003700,0.36
fffe3200380031003300,0.57
fffe32003700370039003800,0.36
fffe31003400360030003400,0.25
fffe3500340036003700,0.31
fffe3200350030003800,0.46
fffe33003300350035003300,0.27
fffe31003100340037003300,0.57
fffe33003200350036003200,0.0
fffe32003400340031003900,0.62
fffe31003500360036003600,0.39
fffe3900380034003100,0.5
fffe32003800320035003500,0.27
fffe3500310038003600,0.51
fffe32003700340038003000,0.41
fffe31003700340032003500,0.36
fffe32003300380039003500,0.36
fffe32003000340037003800,0.21
fffe31003100390032003500,0.38
fffe31003400390039003800,0.21
fffe33003000300031003400,0.38
fffe33003400360038003000,0.51
fffe32003300310035003800,0.28
fffe3100330039003000,0.1
fffe32003200390031003200,0.54
fffe31003200340039003100,0.39
fffe3400380038003000,0.31
fffe33003100390034003100,0.48
fffe31003400300037003800,0.64
fffe31003300360031003700,0.54
fffe31003200390037003200,0.44
fffe3100390032003700,0.07
fffe3900310034003200,0.52
fffe31003900390036003500,0.26
fffe3100330036003200,0.22
fffe33003000380032003000,0.23
fffe31003700320031003000,0.35
fffe350035003000,0.77
fffe3400360030003200,0.82
fffe32003700300034003700,0.78
fffe3200310030003100,0.62
fffe3600320032003000,0.27
fffe32003300370034003000,0.54
fffe33003300360034003200,0.23
fffe31003500380031003200,0.51
fffe31003300330033003500,0.45
fffe32003200380037003800,0.57
fffe31003000360036003600,0.11
fffe32003300390037003100,0.43
fffe32003000330039003600,0.42
fffe32003100360032003400,0.59
fffe33003200320032003200,0.41
fffe32003500350031003900,0.56
fffe33003000360037003400,0.58
fffe3800340039003800,0.56
fffe32003100360034003700,0.09
fffe3500300032003600,0.38
fffe3500310030003100,0.23
fffe3700390030003600,0.03
fffe32003900330030003600,0.45
fffe31003000370036003900,0.75
fffe31003600360034003600,0.85
fffe31003800300035003400,0.59
fffe32003200300031003700,0.37
fffe31003700360036003800,0.33
fffe32003600380035003800,0.4
fffe31003900370035003200,0.51
fffe32003700340031003800,0.22
fffe3800340037003300,0.41
fffe31003700340035003400,0.46
fffe31003200390030003000,0.66
fffe32003500370030003800,0.81
fffe31003900340038003100,0.34
fffe31003100340033003200,0.42
fffe3500370031003300,0.18
fffe3400330035003000,0.28
fffe32003000380037003500,0.02
fffe33003100380038003400,0.44
fffe32003700340034003900,0.5
fffe3400300033003700,0.54
fffe31003100350037003400,0.53
fffe31003200370038003400,0.28
fffe31003800300030003700,0.42
fffe33003200330034003700,0.43
fffe3900350036003100,0.35
fffe32003700320031003900,0.57
fffe33003100360034003000,0.25
fffe3300350033003100,0.28
fffe32003900360031003700,0.37
fffe32003200,0.5
fffe32003500320031003800,0.18
fffe380037003000,0.47
fffe31003900320030003700,0.43
fffe340032003400,0.47
fffe3900390035003400,0.85
fffe3700340036003900,0.45
fffe32003300340030003300,0.45
fffe31003200370030003300,0.74
fffe31003100390039003500,0.47
fffe3600310034003500,0.1
fffe31003200350035003000,0.75
fffe32003000330030003100,0.4
fffe31003600350030003900,0.57
fffe3200390032003000,0.34
fffe33003100390031003600,0.32
fffe33003200330036003100,0.52
fffe31003000350036003800,0.27
fffe3300310036003700,0.61
fffe33003400350036003600,0.42
fffe31003600370033003000,0.51
fffe33003300340031003700,0.33
fffe33003100370036003700,0.61
fffe3900350032003300,0.7
fffe32003900350037003200,0.35
fffe3200350033003100,0.23
fffe3800380034003700,0.44
fffe32003600390036003100,0.36
fffe32003600320032003100,0.32
fffe31003700370033003900,0.11
fffe3900350030003800,0.53
fffe33003000320032003600,0.72
fffe33003000370033003100,0.6
fffe3900330037003100,0.45
fffe3600390034003800,0.54
fffe31003400330037003100,0.44
fffe32003800360034003500,0.48
fffe32003400330036003100,0.54
fffe33003400340037003100,0.57
fffe33003400390032003800,0.44
fffe3200310034003600,0.69
fffe32003300320036003900,0.59
fffe33003300370035003900,0.45
fffe32003500330039003400,0.46
fffe32003200390031003900,0.39
fffe32003100320036003300,0.4
fffe32003400310034003900,0.54
fffe32003900360034003600,0.73
fffe31003700360031003100,0.56
fffe3400320031003500,0.79
fffe31003000300036003100,0.43
fffe31003600380036003600,0.4
fffe32003900370031003200,0.57
fffe31003600360031003900,0.23
fffe31003300380032003500,0.38
fffe32003100320037003500,0.26
fffe3100320031003700,0.3
fffe32003200370030003200,0.57
fffe33003300300035003700,0.57
fffe3100370036003400,0.68
fffe32003500320035003400,0.3
fffe32003000310033003500,0.26
fffe31003700310030003800,0.12
fffe32003900390038003600,0.62
fffe33003100340032003600,0.22
fffe3300350031003600,0.42
fffe320035003200,0.41
fffe32003600380037003600,0.58
fffe3800390038003900,0.51
fffe32003800390038003900,0.4
fffe31003500360031003800,0.55
fffe33003600,0.39
fffe3600340038003000,0.38
fffe31003900370039003000,0.35
fffe33003400340032003300,0.15
fffe31003700350035003500,0.51
fffe3600360038003200,0.35
fffe31003000350030003300,0.68
fffe31003800300032003000,0.17
fffe31003100330034003400,0.82
fffe32003200330035003900,0.27
fffe33003200340035003900,0.72
fffe31003300330035003000,0.29
fffe3200360037003800,0.63
fffe3800340030003100,0.61
fffe3300330038003100,0.23
fffe31003700370032003100,0.39
fffe3500320036003800,0.52
fffe31003200310036003800,0.37
fffe3500340033003600,0.56
fffe3400300037003000,0.38
fffe3600320033003200,0.45
fffe3100350037003800,0.22
fffe33003300340030003100,0.59
fffe32003700350030003200,0.29
fffe33003100320030003100,0.35
fffe32003100360032003200,0.78
fffe3500310039003500,0.5
fffe32003500310037003000,0.43
fffe32003300390032003200,0.41
fffe3900310036003400,0.38
fffe3700310039003900,0.19
fffe32003300310031003000,0.6
fffe31003400370036003700,0.56
fffe39003900,0.61
fffe32003300300035003000,0.27
fffe31003500380031003700,0.53
fffe3400370034003000,0.22
fffe31003900340039003900,0.53
fffe33003900,0.41
fffe31003900370037003700,0.4
fffe31003600380031003100,0.48
fffe3200370031003100,0.69
fffe3700320030003700,0.07
fffe3700370031003100,0.22
fffe31003600350035003300,0.11
fffe33003400390030003100,0.18
fffe3500340037003300,0.38
fffe32003600340036003100,0.3
fffe32003700370035003900,0.36
fffe31003400370037003100,0.46
fffe32003700370038003700,0.54
fffe32003300390038003400,0.64
fffe32003000370034003800,0.47
fffe31003800360034003000,0.76
fffe31003900390034003400,0.24
fffe33003000350035003600,0.72
fffe3100340034003600,0.52
fffe3800390030003400,0.22
fffe33003000330034003300,0.48
fffe32003700300035003300,0.4
fffe31003700320034003000,0.25
fffe31003700380036003200,0.24
fffe33003400310030003700,0.6
fffe32003100390039003000,0.44
fffe32003500330036003800,0.34
fffe32003900300031003600,0.42
fffe32003100360031003200,0.47
fffe32003500310033003900,0.51
fffe31003400370036003600,0.38
fffe31003500380031003400,0.96
fffe32003600320036003600,0.57
fffe3400340036003300,0.49
fffe32003800340034003400,0.72
fffe31003300350034003900,0.39
fffe32003800370032003400,0.52
fffe350038003700,0.21
fffe32003900300034003600,0.33
fffe31003700360036003400,0.75
fffe31003300300037003000,0.42
fffe3200370038003300,0.85
fffe32003200380031003200,0.84
fffe33003100360037003400,0.45
fffe32003400340033003800,0.78
fffe31003500360037003900,0.56
fffe33003200380037003700,0.37
fffe32003400370033003400,0.62
fffe3500300035003200,0.51
fffe31003400330031003300,0.29
fffe32003400390030003400,0.28
fffe32003600350038003400,0.27
fffe33003100370030003700,0.48
fffe31003300390038003800,0.42
fffe31003800350036003500,0.6
fffe32003400380038003400,0.14
fffe31003300390030003200,0.62
fffe32003400330035003700,0.45
fffe31003300380033003000,0.43
fffe3800340033003900,0.12
fffe32003600380035003000,0.14
fffe3500380034003500,0.57
fffe3100390037003500,0.24
fffe31003400370035003100,0.57
fffe3500320030003700,0.56
fffe31003200380033003600,0.36
fffe360039003600,0.45
fffe31003700370038003800,0.65
fffe32003100360034003100,0.62
fffe33003400310031003600,0.36
fffe33003000390032003800,0.21
fffe3900340031003900,0.36
fffe3400330031003700,0.61
fffe3600360037003600,0.61
fffe31003000310037003100,0.37
fffe3400350033003700,0.29
fffe31003300350038003400,0.51
fffe31003300310035003000,0.29
fffe3200380038003500,0.09
fffe32003100320038003200,0.67
fffe32003900370038003400,0.55
fffe31003800330034003400,0.58
fffe31003300390035003800,0.37
fffe32003800330031003100,0.77
fffe31003500360032003600,0.14
fffe32003300380032003000,0.62
fffe32003400350030003300,0.27
fffe31003000330033003600,0.0
fffe370036003000,0.48
fffe33003400390038003000,0.61
fffe31003000310034003000,0.59
fffe31003800300038003100,0.5
fffe32003600330037003200,0.37
fffe32003100380037003600,0.66
fffe31003100320033003200,0.36
fffe32003700300031003200,0.62
fffe33003100310037003900,0.43
fffe33003400350032003000,0.29
fffe3900390034003700,0.24
fffe31003900380037003200,0.38
fffe3800320038003400,0.67
fffe33003000310032003600,0.73
fffe3400340038003900,0.09
fffe350039003700,0.4
fffe33003300350034003100,0.61
fffe3200390037003000,0.75
fffe33003300340035003800,0.14
fffe31003900370032003800,0.34
fffe33003400330036003100,0.59
fffe33003200350036003300,0.54
fffe3300350034003800,0.56
fffe3800320035003200,0.18
fffe310032003000,0.07
fffe32003700360031003200,0.38
fffe3900360035003600,0.48
fffe31003400360034003600,0.74
fffe360034003700,0.47
fffe31003000390035003400,0.6
fffe33003300330034003700,0.64
fffe31003700340038003700,0.42
fffe32003200330031003300,0.43
fffe32003500360032003300,0.58
fffe31003100350039003400,0.25
fffe33003300340032003100,0.53
fffe3700340030003500,0.27
fffe31003100330037003600,0.6
fffe31003600300030003100,0.86
fffe32003400300037003200,0.39
fffe31003500390030003100,0.28
fffe32003900340034003100,0.06
fffe33003400370039003000,0.62
fffe33003000320037003400,0.37
fffe31003500310032003600,0.42
fffe32003400350034003600,0.57
fffe31003700380033003900,0.25
fffe31003400300033003200,0.34
fffe3500330032003000,0.64
fffe32003000330038003100,0.58
fffe31003500310037003900,0.84
fffe32003000340037003200,0.66
fffe33003200350035003200,0.48
fffe3500370030003600,0.53
fffe32003700380033003500,0.63
fffe32003000370039003100,0.61
fffe31003300330039003500,0.48
fffe3100360036003400,0.59
fffe3300310036003600,0.22
fffe32003900380032003800,0.54
fffe31003800310030003100,0.24
fffe3900340039003200,0.25
fffe32003400390034003200,0.06
fffe31003700330036003200,0.19
fffe33003400300035003100,0.65
fffe3600370031003200,0.58
fffe310037003500,0.55
fffe31003900380036003500,0.19
fffe32003800300032003800,0.78
fffe31003000380037003800,0.44
fffe3800310031003500,0.67
fffe3100360035003100,0.28
fffe3300360033003600,0.3
fffe3900390038003900,0.58
fffe3800360035003600,0.27
fffe31003200380036003700,0.66
fffe3300350032003900,0.95
fffe32003000320037003400,0.21
fffe32003700320035003300,0.69
fffe33003200320035003800,0.28
fffe3700370033003500,0.79
fffe3200350037003800,0.32
fffe320032003100,0.46
fffe32003000360039003900,0.3
fffe31003300360031003600,0.72
fffe33003400380036003400,0.82
fffe3700330030003100,0.39
fffe31003300390031003200,0.62
fffe3500370039003500,0.65
fffe32003100370031003700,0.48
fffe31003000370032003000,0.31
fffe31003100390035003200,0.42
fffe32003800340036003500,0.61
fffe31003000320031003000,0.55
fffe31003100350034003300,0.88
fffe3800350031003900,0.19
fffe33003400380038003700,0.42
fffe33003200350037003100,0.27
fffe32003000340030003600,0.34
fffe32003200320032003400,0.24
fffe32003300300034003700,0.79
fffe31003600370031003100,0.29
fffe33003200320032003900,0.28
fffe3600380039003000,0.53
fffe3800310030003300,0.48
fffe33003200330034003800,0.42
fffe31003800360034003500,0.25
fffe3400390038003000,0.63
fffe32003100320037003900,0.33
fffe33003400350033003900,0.3
fffe32003500320033003500,0.25
fffe31003100340030003200,0.41
fffe33003000330031003800,0.62
fffe32003400360035003500,0.4
fffe31003400340033003200,0.6
fffe32003500340035003500,0.59
fffe32003200300038003300,0.08
fffe32003100350031003800,0.6
fffe31003100370035003700,0.11
fffe3400370032003500,0.44
fffe33003200380038003000,0.57
fffe3500360030003700,0.31
fffe3500370034003800,0.45
fffe31003700340039003000,0.47
fffe31003100320035003400,0.7
fffe31003200370032003000,0.44
fffe3500370034003700,0.41
fffe3600390033003000,0.68
fffe32003500380035003900,0.16
fffe31003300360030003800,0.56
fffe32003500330030003900,0.29
fffe32003700380030003400,0.44
fffe33003200310030003500,0.01
fffe31003100310033003900,0.5
fffe32003100320030003600,0.53
fffe32003000350034003000,0.68
fffe31003800380031003100,0.76
fffe32003800320039003300,0.01
fffe3200370031003000,0.69
fffe32003200340033003400,0.38
fffe32003200310036003700,0.64
fffe32003000360038003300,0.61
fffe3300340036003000,0.4
fffe33003000300030003800,0.34
fffe32003000380034003600,0.27
fffe3400330030003300,0.58
fffe31003500340032003300,0.39
fffe31003900310038003400,0.11
fffe33003000370032003400,0.52
fffe31003400360037003500,0.5
fffe3600340039003200,0.26
fffe33003000310034003400,0.73
fffe3100350035003000,0.29
fffe3600330038003400,0.34
fffe31003800380034003000,0.59
fffe31003200310037003100,0.03
fffe33003100350035003400,0.67
fffe32003100370038003500,0.39
fffe31003300300037003300,0.39
fffe33003400380034003200,0.54
fffe32003900360032003000,0.23
fffe32003500300032003200,0.21
fffe3100330032003600,0.41
fffe31003600300037003300,0.24
fffe31003700380037003800,0.19
fffe3300350037003400,0.69
fffe3100340036003000,0.02
fffe31003200340038003700,0.83
fffe31003800300036003700,0.17
fffe32003300380037003300,0.49
fffe31003000390034003100,0.31
fffe31003600390031003800,0.58
fffe32003700310035003200,0.71
fffe32003900320038003800,0.6
fffe38003400,0.51
fffe31003400350035003400,0.25
fffe33003100300036003500,0.06
fffe3900350034003800,0.33
fffe31003500350038003100,0.62
fffe3200350033003300,0.68
fffe32003000390032003000,0.65
fffe3400350037003900,0.39
fffe3600380031003300,0.44
fffe32003800390033003800,0.43
fffe32003000390037003600,0.13
fffe33003300320039003100,0.57
fffe31003800330035003400,0.37
fffe31003700330030003300,0.29
fffe31003500380036003800,0.19
fffe33003000330038003000,0.47
fffe310039003600,0.37
fffe31003100360035003600,0.25
fffe31003700300035003600,0.54
fffe33003300390037003100,0.64
fffe3600330033003800,0.36
fffe33003000390039003600,0.41
fffe32003900360039003000,0.3
fffe330034003700,0.38
fffe31003900390035003800,0.56
fffe33003300380030003000,0.53
fffe3400380032003800,0.55
fffe33003000310038003100,0.12
fffe31003000380039003400,0.4
fffe31003100390037003000,0.63
fffe32003400320033003300,0.07
fffe3600300030003200,0.26
fffe3700390038003000,0.26
fffe32003600320034003200,0.38
fffe3100360034003400,0.3
fffe3900370035003400,0.44
fffe31003200310039003800,0.49
fffe32003500330031003700,0.61
fffe3900320034003100,0.16
fffe32003400330037003600,0.24
fffe3500330030003400,0.33
fffe32003900380039003300,0.35
fffe32003300330038003600,0.55
fffe33003000380035003800,0.61
fffe33003200360036003700,0.7
fffe32003900390032003200,0.6
fffe320034003900,0.21
fffe31003100360034003400,0.93
fffe33003400340034003900,0.63
fffe33003200300030003400,0.62
fffe3700330037003600,0.83
fffe31003300390033003100,0.3
fffe3900340030003600,0.18
fffe31003000340035003500,0.32
fffe32003900320030003900,0.36
fffe36003800,0.46
fffe32003900360039003900,0.47
fffe31003500360035003900,0.12
fffe3200320031003600,0.34
fffe33003000310034003100,0.22
fffe32003800370036003700,0.51
fffe3600330030003900,0.68
fffe330034003400,0.6
fffe31003900310034003100,0.68
fffe3900370039003200,0.49
fffe32003300320036003800,0.57
fffe31003700320035003000,0.79
fffe31003500350035003600,0.6
fffe3300360034003900,0.51
fffe32003700330037003500,0.64
fffe32003200370032003200,0.01
fffe32003700310036003900,0.45
fffe32003200370035003200,0.54
fffe32003200350039003700,0.18
fffe32003000370039003700,0.18
fffe330032003100,0.31
fffe31003500370035003400,0.35
fffe33003100380039003900,0.48
fffe3100310030003800,0.45
fffe32003000350031003600,0.29
fffe3100310033003400,0.64
fffe3700340033003300,0.53
fffe3200320033003900,0.41
fffe32003900350032003400,0.06
fffe33003200350034003600,0.49
fffe31003800360039003900,0.16
fffe3600320036003000,0.22
fffe31003200390033003400,0.42
fffe32003000330038003000,0.38
fffe32003300330036003200,0.47
fffe3900380031003000,0.85
fffe36003400,0.37
fffe31003000300033003500,0.76
fffe31003500310034003600,0.62
fffe32003000330033003300,0.45
fffe3800320037003600,0.47
fffe33003200390035003300,0.74
fffe3300390036003000,0.19
fffe31003800330030003200,0.58
fffe31003500380033003000,0.69
fffe33003000330039003600,0.49
fffe31003400360038003200,0.4
fffe33003100390036003300,0.39
fffe32003300300032003700,0.78
fffe31003500320033003300,0.51
fffe3300380034003300,0.0
fffe32003100300033003300,0.44
fffe33003300300033003700,0.37
fffe3900360030003400,0.51
fffe33003100330037003200,0.59
fffe3100300037003100,0.24
fffe31003000390035003200,0.59
fffe3500390032003300,0.04
fffe33003100350036003900,0.38
fffe31003900380035003400,0.25
fffe32003700370037003600,0.44
fffe3500360035003400,0.27
fffe3100380038003500,0.23
fffe32003300360037003000,0.43
fffe3800370032003400,0.67
fffe32003500380033003800,0.61
fffe3500380032003600,0.41
fffe32003500340033003200,0.58
fffe31003900350038003300,0.14
fffe320031003000,0.58
fffe3600320031003900,0.59
fffe3300350033003200,0.57
fffe33003000330033003000,0.73
fffe32003000390032003400,0.06
fffe32003800370038003400,0.69
fffe32003300380030003000,0.69
fffe32003000340035003500,0.22
fffe31003000370031003100,0.56
fffe32003800350039003200,0.54
fffe31003800390030003600,0.24
fffe32003600370034003100,0.48
fffe32003700370032003500,0.25
fffe33003400320039003500,0.41
fffe31003000330032003600,0.74
fffe31003600370032003500,0.58
fffe32003900320037003900,0.26
fffe31003100320034003700,0.38
fffe31003800370034003800,0.69
fffe310037003900,0.49
fffe33003400380036003100,0.32
fffe31003000370036003300,0.37
fffe32003200350037003100,0.62
fffe33003400380035003800,0.58
fffe33003000320034003700,0.09
fffe31003000360037003600,0.53
fffe31003700390032003400,0.41
fffe33003200320034003000,0.0
fffe33003100390035003400,0.27
fffe3100350031003600,0.43
fffe32003800390033003600,0.77
fffe3600310038003900,0.43
fffe31003500330038003900,0.66
fffe31003800340034003700,0.6
fffe32003300310036003500,0.4
fffe32003300380031003600,0.39
fffe32003200350036003500,0.64
fffe32003000360033003400,0.74
fffe33003200380034003000,0.26
fffe31003200360031003300,0.3
fffe3200370030003300,0.9
fffe31003600320034003500,0.65
fffe31003400340034003200,0.56
fffe32003400360032003400,0.19
fffe32003700350030003900,0.24
fffe33003100380039003800,0.69
fffe32003400390031003700,0.62
fffe3400350037003700,0.37
fffe33003000330037003200,0.66
fffe32003400300035003000,0.44
fffe33003300340031003100,0.61
fffe31003800320030003300,0.98
fffe3100390039003700,0.37
fffe31003200340036003100,0.39
fffe32003400320033003600,0.61
fffe31003000350033003900,0.59
fffe3900350033003200,0.63
fffe33003100310032003800,0.6
fffe3400390031003000,0.47
fffe31003400370039003900,0.41
fffe31003500390031003200,0.62
fffe330033003000,0.55
fffe31003000320034003300,0.58
fffe32003400300031003100,0.25
fffe33003200300037003400,0.5
fffe33003200370039003300,0.39
fffe33003000360033003100,0.27
fffe3100380032003500,0.45
fffe31003400370034003900,0.21
fffe31003000350037003400,0.59
fffe31003300380033003300,0.57
fffe31003600310034003300,0.32
fffe3300370038003300,0.72
fffe31003700370033003100,0.4
fffe31003000380035003700,0.22
fffe31003000310039003900,0.24
fffe31003300390039003400,0.54
fffe3300300030003500,0.69
fffe3800370036003600,0.14
fffe31003000300037003700,0.59
fffe31003200340037003000,0.58
fffe32003500380032003500,0.41
fffe32003800310036003500,0.21
fffe31003900330032003400,0.48
fffe3400360036003700,0.56
fffe3700390032003700,0.54
fffe3900300034003000,0.2
fffe32003300310036003700,0.47
fffe31003600380034003500,0.39
fffe3700370038003600,0.22
fffe32003600370039003600,0.9
fffe3500370039003200,0.44
fffe32003200350037003900,0.46
fffe31003100330039003400,0.5
fffe3400340032003000,0.44
fffe3800390034003800,0.12
fffe32003600370036003500,0.38
fffe33003000380039003800,0.51
fffe32003800360036003600,0.54
fffe31003900300037003200,0.14
fffe3800390035003000,0.16
fffe31003400360035003000,0.41
fffe32003100370032003200,0.66
fffe3600310031003800,0.62
fffe31003700350035003000,0.37
fffe31003400350034003300,0.61
fffe33003200380033003300,0.46
fffe3600380034003800,0.57
fffe31003800310035003500,0.65
fffe32003900310039003500,0.1
fffe32003800360035003400,0.18
fffe350039003800,0.23
fffe33003200300039003700,0.79
fffe33003000340039003600,0.7
fffe3500350038003600,0.35
fffe3300370030003500,0.35
fffe31003200300038003100,0.62
fffe31003800310032003000,0.85
fffe31003300360039003200,0.39
fffe31003800320030003100,0.69
fffe31003400330031003600,0.38
fffe3800330034003600,0.26
fffe33003000330037003400,0.61
fffe32003400360034003200,0.76
fffe3300390034003100,0.53
fffe3400360037003100,0.57
fffe32003400300031003600,0.71
fffe32003100320034003300,0.71
fffe32003900360030003400,0.41
fffe32003200300034003600,0.39
fffe31003500380039003900,0.26
fffe3400340034003500,0.65
fffe31003600380030003500,0.63
fffe350039003300,0.57
fffe330032003700,0.49
fffe3300340031003700,0.6
fffe3200350037003400,0.62
fffe32003900390031003300,0.52
fffe33003400310031003800,0.53
fffe33003100380039003400,0.42
fffe33003300360037003400,0.5
fffe3500330037003300,0.31
fffe31003100390033003000,0.32
fffe32003700310030003500,0.5
fffe3700390030003700,0.38
fffe31003400350034003600,0.37
fffe33003000370037003600,0.61
fffe31003300360039003400,0.16
fffe3600330036003300,0.63
fffe31003700390033003400,0.98
fffe3400310038003700,0.0
fffe3800310033003000,0.16
fffe3600380032003900,0.45
fffe3400300033003200,0.58
fffe33003400370034003600,0.28
fffe3600360039003200,0.47
fffe33003000310039003000,0.27
fffe3600380030003600,0.71
fffe32003700310038003900,0.37
fffe31003000380038003100,0.57
fffe32003900380031003400,0.18
fffe32003600340037003600,0.26
fffe32003000320031003900,0.75
fffe31003300340036003100,0.35
fffe33003400380039003200,0.43
fffe32003900330039003000,0.41
fffe32003300390036003000,0.83
fffe31003000380031003100,0.25
fffe33003000340038003500,0.6
fffe3700360038003300,0.58
fffe3600310033003200,0.78
fffe3700300038003600,0.71
fffe31003300330031003300,0.89
fffe32003900390035003800,0.28
fffe32003900300030003200,0.4
fffe33003100350034003900,0.55
fffe33003300370031003100,0.47
fffe31003800370039003600,0.55
fffe3400330033003800,0.61
fffe32003200310030003300,0.34
fffe3800360034003300,0.47
fffe3800390036003100,0.62
fffe32003000380031003100,0.44
fffe33003200370037003300,0.76
fffe33003100380033003600,0.49
fffe33003000320038003500,0.71
fffe3900340031003100,0.39
fffe32003200300036003900,0.14
fffe31003800330036003000,0.39
fffe31003600320035003400,0.47
fffe3600380038003700,0.56
fffe32003000300035003500,0.7
fffe3800310038003800,0.62
fffe32003700390032003700,0.61
fffe33003400330037003100,0.6
fffe3400300039003600,0.0
fffe3500340032003900,0.39
fffe31003600390039003300,0.14
fffe3100360039003200,0.38
fffe3600330034003700,0.64
fffe31003400320036003800,0.53
fffe33003000380034003100,0.5
fffe32003600330037003600,0.49
fffe33003300300037003700,0.65
fffe31003500360039003400,0.42
fffe31003700310032003700,0.62
fffe32003000330032003000,0.0
fffe31003000370031003400,0.45
fffe31003800360032003500,0.48
fffe33003100340037003200,0.22
fffe3500390037003000,0.53
fffe31003300310038003100,0.04
fffe32003800370030003600,0.28
fffe33003100370032003500,0.48
fffe32003100340031003600,0.41
fffe31003600320039003800,0.17
fffe31003700370030003000,0.45
fffe3900360035003500,0.62
fffe31003300390033003900,0.74
fffe32003300340037003500,0.52
fffe32003200360039003400,0.39
fffe3900310035003000,0.79
fffe33003200350034003400,0.33
fffe32003000350039003300,0.69
fffe31003700350036003300,0.32
fffe33003200350034003800,0.26
fffe3900330034003300,0.59
fffe32003400300032003500,0.3
fffe3500350037003400,0.6
fffe3500360039003900,0.32
fffe31003200300033003600,0.57
fffe33003300310030003000,0.27
fffe31003500300031003100,0.0
fffe31003900330034003200,0.54
fffe32003400360030003100,0.61
fffe32003500360038003600,0.48
fffe3700310036003900,0.58
fffe3200340031003700,0.31
fffe3700310035003900,0.45
fffe32003300300038003200,0.56
fffe32003900340032003600,0.58
fffe31003100350037003200,0.35
fffe31003000390031003600,0.41
fffe32003300360035003200,0.71
fffe3900320033003500,0.38
fffe31003200310034003700,0.39
fffe32003000390035003500,0.33
fffe31003400340036003400,0.55
fffe3300300036003700,0.32
fffe3200310039003700,0.74
fffe33003100350033003100,0.53
fffe32003500390037003300,0.59
fffe31003700350033003700,0.36
fffe31003500350038003300,0.6
fffe3500390036003900,0.95
fffe33003100380032003600,0.04
fffe33003300350038003500,0.61
fffe33003100360036003900,0.16
fffe32003600370037003000,0.54
fffe32003500310031003700,0.54
fffe3900370033003900,0.54
fffe33003400390034003300,0.61
fffe31003800390039003400,0.46
fffe33003400320038003500,0.31
fffe33003100370033003600,0.5
fffe31003100350039003900,0.53
fffe32003100300035003900,0.46
fffe3800390032003300,0.47
fffe3100300039003100,0.16
fffe32003400350033003200,0.35
fffe3100390033003500,0.36
fffe3900370032003500,0.61
fffe32003000360030003200,0.21
fffe31003200300038003400,0.11
fffe32003900330036003700,0.49
fffe32003500320030003800,0.24
fffe32003800330032003200,0.29
fffe31003400330035003400,0.78
fffe31003600320033003100,0.65
fffe31003000300032003500,0.34
fffe32003900300036003200,0.06
fffe31003100330030003600,0.37
fffe3100340039003200,0.53
fffe32003100380034003400,0.78
fffe32003400340038003800,0.28
fffe31003800380031003000,0.33
fffe32003700350037003500,0.78
fffe33003200300038003400,0.5
fffe33003100340033003300,0.59
fffe32003200360038003000,0.0
fffe3800340034003800,0.33
fffe32003400300036003600,0.57
fffe32003600300030003600,0.38
fffe3700310033003500,0.65
fffe31003400300035003800,0.44
fffe3400390030003800,0.2
fffe31003200310033003100,0.17
fffe32003400390037003800,0.75
fffe31003600350030003500,0.39
fffe33003400380038003200,0.51
fffe33003200370038003800,0.6
fffe32003400330033003800,0.51
fffe31003000360038003200,0.1
fffe3100380034003000,0.53
fffe32003300370030003300,0.23
fffe32003300360033003600,0.43
fffe3300350038003800,0.92
fffe31003800360036003300,0.44
fffe31003500330036003300,0.32
fffe350036003700,0.16
fffe3300380037003100,0.43
fffe33003200370035003000,0.06
fffe310039003500,0.67
fffe33003400370038003400,0.46
fffe31003900340030003900,0.65
fffe33003200340030003900,0.42
fffe32003500320034003000,0.24
fffe32003100300034003700,0.69
